run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,70.273848,94.999396,1.880142,1.943888,11,1.623510,-0.401691,3.847107,-0.469533,3.889504,-0.587819,4.050775
2,1,92.757047,131.245282,1.804468,1.792175,14,1.588942,-1.768935,3.285311,-1.838343,3.245530,-2.037178,3.267080
3,1,71.117746,114.218917,2.117289,2.045738,12,2.176141,-2.647533,1.984889,-2.645241,1.904922,-2.795334,1.772739
4,1,97.368151,137.077470,1.664807,1.657727,15,1.352075,-1.763105,0.738098,-1.691533,0.702357,-1.695285,0.502392
5,1,89.868116,121.565245,1.788456,1.850668,14,1.457988,-0.459858,0.064558,-0.394555,0.110770,-0.249527,-0.026949
