run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,86.620137,119.213624,1.430666,1.479485,15,0.978212,0.116363,3.193238,0.079475,3.264226,0.035276,3.459281
2,1,80.283789,109.586329,1.439060,1.463607,12,0.997599,-1.025767,3.322441,-1.105761,3.323445,-1.279527,3.422468
3,1,93.560135,140.608105,1.626514,1.582736,15,1.287511,-2.026450,2.618794,-2.065109,2.548755,-2.255451,2.487355
4,1,84.521573,125.900972,1.727613,1.684533,13,1.453417,-2.166102,1.296539,-2.122619,1.229388,-2.205768,1.047492
5,1,116.176313,158.130936,1.578202,1.609623,18,1.195228,-1.153494,0.405059,-1.073768,0.411679,-0.995656,0.227564
