run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,65.556685,94.053697,1.717758,1.757401,12,1.297518,0.672605,3.105352,0.747734,3.077861,0.782355,3.274842
2,1,64.859655,87.661929,2.038533,1.993031,10,1.937852,-0.572080,3.887860,-0.512372,3.941103,-0.634365,4.099589
3,1,62.417289,88.560263,1.481479,1.438576,9,1.075512,-1.599119,2.888822,-1.617858,2.966596,-1.817140,2.983531
4,1,53.152202,84.985761,1.691526,1.714396,8,1.465001,-2.235238,1.852290,-2.312643,1.872498,-2.459631,1.736871
5,1,58.935456,82.760302,1.273143,1.318046,9,0.756425,-1.390274,0.996844,-1.444639,0.938154,-1.443754,0.738156
