run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,58.471394,80.393678,1.032668,1.032790,10,0.486350,-0.216489,2.859104,-0.137814,2.873601,-0.184580,3.068056
2,1,57.384581,78.388756,1.137923,1.099937,9,0.616767,-1.018040,2.900880,-0.993668,2.977077,-1.168724,3.073800
3,1,55.201390,83.143651,1.217160,1.203788,8,0.747442,-1.664574,2.333201,-1.720232,2.390666,-1.909748,2.326762
4,1,54.184419,80.540559,1.450606,1.497014,8,1.055070,-1.867626,1.313747,-1.944563,1.291820,-2.025306,1.108843
5,1,63.713611,86.668677,1.271550,1.298790,10,0.744340,-0.948878,0.781983,-0.965880,0.703811,-0.885347,0.520741
