run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,60.063491,87.866031,0.510320,0.510199,9,0.114202,-1.024903,1.600059,-1.032700,1.679678,-1.094166,1.489358
2,1,61.984043,83.988128,0.565774,0.546857,10,0.149671,-0.625324,1.381489,-0.699189,1.412213,-0.600228,1.238413
3,1,61.890623,86.475255,0.469955,0.464948,11,0.112277,-0.257542,1.629794,-0.319505,1.579192,-0.124466,1.534924
4,1,52.759192,83.590034,0.487070,0.502737,12,0.122669,-0.114790,1.981734,-0.099444,1.903220,0.064850,2.017271
5,1,57.608688,82.223905,0.422588,0.431514,11,0.078854,-0.356871,2.263497,-0.280415,2.239948,-0.253699,2.438156
