run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,53.477271,84.035321,1.122298,1.162863,12,0.633390,0.514204,2.179111,0.551996,2.108601,0.685963,2.257103
2,1,77.741522,108.159153,1.106261,1.115595,14,0.552514,-0.046427,2.868207,0.033573,2.868225,0.014399,3.067303
3,1,59.393940,80.594483,1.448032,1.402831,9,0.990929,-0.952134,3.246624,-0.914373,3.317152,-1.074220,3.437356
4,1,75.322793,110.918718,1.264448,1.241334,12,0.799180,-1.636122,2.494571,-1.680460,2.561160,-1.877039,2.524327
5,1,65.267513,99.310993,1.706001,1.752073,10,1.477214,-2.186109,1.414448,-2.265744,1.406809,-2.371230,1.236890
