run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,134.228124,192.872741,0.964172,0.998989,21,0.451091,-1.306431,1.361411,-1.373496,1.317795,-1.410398,1.121229
2,1,116.412759,157.353933,1.157554,1.167727,18,0.628460,-0.671641,0.863788,-0.664862,0.784076,-0.544714,0.624187
3,1,143.457044,203.260650,1.102740,1.068463,25,0.584513,0.073716,1.217904,0.147182,1.186238,0.346254,1.166994
4,1,114.100567,182.843286,1.432593,1.405991,23,1.016331,0.742591,1.947467,0.805196,1.997274,0.953746,2.131188
5,1,158.385752,222.694404,1.173656,1.205058,27,0.676886,0.197247,2.787388,0.182906,2.866092,0.184339,3.066087
