run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,28.867171,39.143924,1.662093,1.610964,4,1.304181,-0.969127,3.457376,-0.929545,3.526898,-1.086956,3.650274
2,1,27.074219,39.747341,1.377215,1.350718,3,0.946741,-1.719542,2.570674,-1.762134,2.638394,-1.959410,2.605499
3,1,26.994387,41.218199,1.797423,1.844448,3,1.641896,-2.284846,1.418920,-2.364653,1.413354,-2.473516,1.245578
4,1,29.569332,40.601397,1.717078,1.766051,4,1.331837,-1.328347,0.429356,-1.361126,0.356380,-1.310788,0.162819
5,1,31.893438,43.615455,2.071391,2.037426,6,2.046182,0.115240,0.124632,0.164089,0.061278,0.340896,-0.032206
