run_index,success,navigation_time,search_time,error_all,error,iterations,variance,source_all_x,source_all_y,source_x,source_y,robot_x,robot_y
1,1,151.720728,222.510033,0.665983,0.689077,25,0.233542,-1.268200,2.286328,-1.190463,2.305220,-1.387959,2.273671
2,1,141.429320,216.209447,0.596687,0.605954,24,0.156219,-1.200982,1.700206,-1.180927,1.777651,-1.290931,1.610621
3,1,153.392235,210.724273,0.664870,0.646353,24,0.202135,-0.823734,1.314418,-0.882531,1.368666,-0.833513,1.174766
4,1,145.934452,199.487794,0.624653,0.609769,24,0.193025,-0.299594,1.409402,-0.375178,1.383191,-0.199012,1.288504
5,1,137.977169,208.226431,0.630239,0.643679,26,0.207842,0.014278,1.800334,0.001692,1.721331,0.190455,1.787427
